ms_timestamp,GSR,timestamp
1771391110660,813.0,2026-02-18 00:05:10.660
1771391110709,813.0,2026-02-18 00:05:10.709
1771391110758,814.0,2026-02-18 00:05:10.758
1771391110808,814.0,2026-02-18 00:05:10.808
1771391110861,815.0,2026-02-18 00:05:10.861
1771391110910,815.0,2026-02-18 00:05:10.910
1771391110959,816.0,2026-02-18 00:05:10.959
1771391111012,816.0,2026-02-18 00:05:11.012
1771391111061,817.0,2026-02-18 00:05:11.061
1771391111111,818.0,2026-02-18 00:05:11.111
1771391111160,818.0,2026-02-18 00:05:11.160
1771391111213,819.0,2026-02-18 00:05:11.213
1771391111262,819.0,2026-02-18 00:05:11.262
1771391111311,820.0,2026-02-18 00:05:11.311
1771391111364,820.0,2026-02-18 00:05:11.364
1771391111414,821.0,2026-02-18 00:05:11.414
1771391111463,821.0,2026-02-18 00:05:11.463
1771391111512,822.0,2026-02-18 00:05:11.512
1771391111565,823.0,2026-02-18 00:05:11.565
1771391111614,823.0,2026-02-18 00:05:11.614
1771391111664,824.0,2026-02-18 00:05:11.664
1771391111713,824.0,2026-02-18 00:05:11.713
1771391111766,825.0,2026-02-18 00:05:11.766
1771391111815,826.0,2026-02-18 00:05:11.815
1771391111865,827.0,2026-02-18 00:05:11.865
1771391111919,828.0,2026-02-18 00:05:11.919
1771391111971,828.0,2026-02-18 00:05:11.971
1771391112016,829.0,2026-02-18 00:05:12.016
1771391112065,830.0,2026-02-18 00:05:12.065
1771391112118,830.0,2026-02-18 00:05:12.118
1771391112167,831.0,2026-02-18 00:05:12.167
1771391112216,831.0,2026-02-18 00:05:12.216
1771391112270,831.0,2026-02-18 00:05:12.270
1771391112319,832.0,2026-02-18 00:05:12.319
1771391112368,832.0,2026-02-18 00:05:12.368
1771391112419,832.0,2026-02-18 00:05:12.419
1771391112470,832.0,2026-02-18 00:05:12.470
1771391112520,832.0,2026-02-18 00:05:12.520
1771391112569,832.0,2026-02-18 00:05:12.569
1771391112622,832.0,2026-02-18 00:05:12.622
1771391112671,832.0,2026-02-18 00:05:12.671
1771391112720,832.0,2026-02-18 00:05:12.720
1771391112769,832.0,2026-02-18 00:05:12.769
1771391112823,832.0,2026-02-18 00:05:12.823
1771391112872,831.0,2026-02-18 00:05:12.872
1771391112921,831.0,2026-02-18 00:05:12.921
1771391112971,831.0,2026-02-18 00:05:12.971
1771391113024,831.0,2026-02-18 00:05:13.024
1771391113073,831.0,2026-02-18 00:05:13.073
1771391113122,832.0,2026-02-18 00:05:13.122
1771391113175,832.0,2026-02-18 00:05:13.175
1771391113224,832.0,2026-02-18 00:05:13.224
1771391113274,832.0,2026-02-18 00:05:13.274
1771391113323,832.0,2026-02-18 00:05:13.323
1771391113376,832.0,2026-02-18 00:05:13.376
1771391113425,833.0,2026-02-18 00:05:13.425
1771391113474,833.0,2026-02-18 00:05:13.474
1771391113527,833.0,2026-02-18 00:05:13.527
1771391113576,833.0,2026-02-18 00:05:13.576
1771391113626,833.0,2026-02-18 00:05:13.626
1771391113675,833.0,2026-02-18 00:05:13.675
1771391113728,833.0,2026-02-18 00:05:13.728
1771391113777,833.0,2026-02-18 00:05:13.777
1771391113826,833.0,2026-02-18 00:05:13.826
1771391113879,833.0,2026-02-18 00:05:13.879
1771391113929,834.0,2026-02-18 00:05:13.929
1771391113978,834.0,2026-02-18 00:05:13.978
1771391114027,834.0,2026-02-18 00:05:14.027
1771391114080,834.0,2026-02-18 00:05:14.080
1771391114129,834.0,2026-02-18 00:05:14.129
1771391114178,834.0,2026-02-18 00:05:14.178
1771391114228,834.0,2026-02-18 00:05:14.228
1771391114281,834.0,2026-02-18 00:05:14.281
1771391114330,834.0,2026-02-18 00:05:14.330
1771391114379,834.0,2026-02-18 00:05:14.379
1771391114432,835.0,2026-02-18 00:05:14.432
1771391114481,835.0,2026-02-18 00:05:14.481
1771391114531,835.0,2026-02-18 00:05:14.531
1771391114580,835.0,2026-02-18 00:05:14.580
1771391114633,835.0,2026-02-18 00:05:14.633
1771391114682,835.0,2026-02-18 00:05:14.682
1771391114731,835.0,2026-02-18 00:05:14.731
1771391114784,835.0,2026-02-18 00:05:14.784
1771391114834,835.0,2026-02-18 00:05:14.834
1771391114883,835.0,2026-02-18 00:05:14.883
1771391114932,835.0,2026-02-18 00:05:14.932
1771391114985,835.0,2026-02-18 00:05:14.985
1771391115035,834.0,2026-02-18 00:05:15.035
1771391115084,834.0,2026-02-18 00:05:15.084
1771391115137,833.0,2026-02-18 00:05:15.137
1771391115186,833.0,2026-02-18 00:05:15.186
1771391115235,833.0,2026-02-18 00:05:15.235
1771391115284,832.0,2026-02-18 00:05:15.284
1771391115338,831.0,2026-02-18 00:05:15.338
1771391115387,831.0,2026-02-18 00:05:15.387
1771391115436,830.0,2026-02-18 00:05:15.436
1771391115485,830.0,2026-02-18 00:05:15.485
1771391115538,829.0,2026-02-18 00:05:15.538
1771391115587,829.0,2026-02-18 00:05:15.587
1771391115637,828.0,2026-02-18 00:05:15.637
1771391115690,828.0,2026-02-18 00:05:15.690
1771391115739,828.0,2026-02-18 00:05:15.739
1771391115788,828.0,2026-02-18 00:05:15.788
1771391115837,828.0,2026-02-18 00:05:15.837
1771391115890,828.0,2026-02-18 00:05:15.890
1771391115940,828.0,2026-02-18 00:05:15.940
1771391115989,828.0,2026-02-18 00:05:15.989
1771391116042,827.0,2026-02-18 00:05:16.042
1771391116091,827.0,2026-02-18 00:05:16.091
1771391116140,827.0,2026-02-18 00:05:16.140
1771391116189,827.0,2026-02-18 00:05:16.189
1771391116243,827.0,2026-02-18 00:05:16.243
1771391116292,827.0,2026-02-18 00:05:16.292
1771391116341,827.0,2026-02-18 00:05:16.341
1771391116394,827.0,2026-02-18 00:05:16.394
1771391116443,827.0,2026-02-18 00:05:16.443
1771391116493,827.0,2026-02-18 00:05:16.493
1771391116542,827.0,2026-02-18 00:05:16.542
1771391116595,827.0,2026-02-18 00:05:16.595
1771391116644,828.0,2026-02-18 00:05:16.644
1771391116693,828.0,2026-02-18 00:05:16.693
1771391116746,828.0,2026-02-18 00:05:16.746
1771391116796,829.0,2026-02-18 00:05:16.796
1771391116845,829.0,2026-02-18 00:05:16.845
1771391116894,830.0,2026-02-18 00:05:16.894
1771391116947,830.0,2026-02-18 00:05:16.947
1771391116997,831.0,2026-02-18 00:05:16.997
1771391117046,831.0,2026-02-18 00:05:17.046
1771391117095,832.0,2026-02-18 00:05:17.095
1771391117148,832.0,2026-02-18 00:05:17.148
1771391117197,832.0,2026-02-18 00:05:17.197
1771391117246,832.0,2026-02-18 00:05:17.246
1771391117299,832.0,2026-02-18 00:05:17.299
1771391117349,832.0,2026-02-18 00:05:17.349
1771391117398,832.0,2026-02-18 00:05:17.398
