ms_timestamp,GSR,timestamp
1771288217857,4.0,2026-02-16 19:30:17.857
1771288217906,3.0,2026-02-16 19:30:17.906
1771288217956,4.0,2026-02-16 19:30:17.956
1771288218005,2.0,2026-02-16 19:30:18.005
1771288218058,5.0,2026-02-16 19:30:18.058
1771288218108,3.0,2026-02-16 19:30:18.108
1771288218156,4.0,2026-02-16 19:30:18.156
1771288218205,3.0,2026-02-16 19:30:18.205
1771288218259,3.0,2026-02-16 19:30:18.259
1771288218308,2.0,2026-02-16 19:30:18.308
1771288218359,6.0,2026-02-16 19:30:18.359
1771288218406,2.0,2026-02-16 19:30:18.406
1771288218459,2.0,2026-02-16 19:30:18.459
1771288218508,3.0,2026-02-16 19:30:18.508
1771288218558,1.0,2026-02-16 19:30:18.558
1771288218607,1.0,2026-02-16 19:30:18.607
1771288218660,3.0,2026-02-16 19:30:18.660
1771288218710,1.0,2026-02-16 19:30:18.710
1771288218758,0.0,2026-02-16 19:30:18.758
1771288218808,3.0,2026-02-16 19:30:18.808
1771288218861,2.0,2026-02-16 19:30:18.861
1771288218911,0.0,2026-02-16 19:30:18.911
1771288218959,0.0,2026-02-16 19:30:18.959
1771288219008,1.0,2026-02-16 19:30:19.008
1771288219061,0.0,2026-02-16 19:30:19.061
1771288219111,0.0,2026-02-16 19:30:19.111
1771288219160,0.0,2026-02-16 19:30:19.160
1771288219209,2.0,2026-02-16 19:30:19.209
1771288219262,0.0,2026-02-16 19:30:19.262
1771288219311,0.0,2026-02-16 19:30:19.311
1771288219361,0.0,2026-02-16 19:30:19.361
1771288219414,0.0,2026-02-16 19:30:19.414
1771288219463,0.0,2026-02-16 19:30:19.463
1771288219512,0.0,2026-02-16 19:30:19.512
1771288219561,2.0,2026-02-16 19:30:19.561
1771288219614,0.0,2026-02-16 19:30:19.614
1771288219664,2.0,2026-02-16 19:30:19.664
1771288219713,3.0,2026-02-16 19:30:19.713
1771288219762,2.0,2026-02-16 19:30:19.762
1771288219815,1.0,2026-02-16 19:30:19.815
1771288219864,4.0,2026-02-16 19:30:19.864
1771288219913,2.0,2026-02-16 19:30:19.913
1771288219963,3.0,2026-02-16 19:30:19.963
1771288220016,3.0,2026-02-16 19:30:20.016
1771288220065,4.0,2026-02-16 19:30:20.065
1771288220114,3.0,2026-02-16 19:30:20.114
1771288220163,3.0,2026-02-16 19:30:20.163
1771288220216,3.0,2026-02-16 19:30:20.216
1771288220278,3.0,2026-02-16 19:30:20.278
1771288220315,3.0,2026-02-16 19:30:20.315
1771288220364,0.0,2026-02-16 19:30:20.364
1771288220417,7.0,2026-02-16 19:30:20.417
1771288220466,1.0,2026-02-16 19:30:20.466
1771288220516,2.0,2026-02-16 19:30:20.516
1771288220565,0.0,2026-02-16 19:30:20.565
1771288220618,1.0,2026-02-16 19:30:20.618
1771288220667,0.0,2026-02-16 19:30:20.667
1771288220716,0.0,2026-02-16 19:30:20.716
1771288220766,1.0,2026-02-16 19:30:20.766
1771288220819,0.0,2026-02-16 19:30:20.819
1771288220868,1.0,2026-02-16 19:30:20.868
1771288220917,0.0,2026-02-16 19:30:20.917
1771288220970,1.0,2026-02-16 19:30:20.970
1771288221019,2.0,2026-02-16 19:30:21.019
1771288221068,1.0,2026-02-16 19:30:21.068
1771288221118,2.0,2026-02-16 19:30:21.118
1771288221171,2.0,2026-02-16 19:30:21.171
1771288221220,2.0,2026-02-16 19:30:21.220
1771288221269,1.0,2026-02-16 19:30:21.269
1771288221318,4.0,2026-02-16 19:30:21.318
1771288221371,2.0,2026-02-16 19:30:21.371
1771288221421,1.0,2026-02-16 19:30:21.421
1771288221470,1.0,2026-02-16 19:30:21.470
1771288221519,4.0,2026-02-16 19:30:21.519
1771288221572,1.0,2026-02-16 19:30:21.572
1771288221621,2.0,2026-02-16 19:30:21.621
1771288221671,3.0,2026-02-16 19:30:21.671
1771288221720,0.0,2026-02-16 19:30:21.720
1771288221773,2.0,2026-02-16 19:30:21.773
1771288221822,2.0,2026-02-16 19:30:21.822
1771288221871,0.0,2026-02-16 19:30:21.871
1771288221921,0.0,2026-02-16 19:30:21.921
1771288221974,0.0,2026-02-16 19:30:21.974
1771288222023,1.0,2026-02-16 19:30:22.023
1771288222072,0.0,2026-02-16 19:30:22.072
1771288222121,2.0,2026-02-16 19:30:22.121
1771288222174,2.0,2026-02-16 19:30:22.174
1771288222223,5.0,2026-02-16 19:30:22.223
1771288222273,3.0,2026-02-16 19:30:22.273
1771288222322,2.0,2026-02-16 19:30:22.322
1771288222375,3.0,2026-02-16 19:30:22.375
1771288222424,3.0,2026-02-16 19:30:22.424
1771288222473,3.0,2026-02-16 19:30:22.473
1771288222526,0.0,2026-02-16 19:30:22.526
1771288222576,4.0,2026-02-16 19:30:22.576
1771288222625,0.0,2026-02-16 19:30:22.625
1771288222674,0.0,2026-02-16 19:30:22.674
1771288222727,1.0,2026-02-16 19:30:22.727
1771288222776,0.0,2026-02-16 19:30:22.776
1771288222826,0.0,2026-02-16 19:30:22.826
1771288222875,0.0,2026-02-16 19:30:22.875
1771288222928,2.0,2026-02-16 19:30:22.928
1771288222977,0.0,2026-02-16 19:30:22.977
1771288223026,2.0,2026-02-16 19:30:23.026
1771288223075,3.0,2026-02-16 19:30:23.075
1771288223129,3.0,2026-02-16 19:30:23.129
1771288223178,5.0,2026-02-16 19:30:23.178
1771288223227,2.0,2026-02-16 19:30:23.227
1771288223276,2.0,2026-02-16 19:30:23.276
1771288223329,3.0,2026-02-16 19:30:23.329
1771288223378,2.0,2026-02-16 19:30:23.378
1771288223428,0.0,2026-02-16 19:30:23.428
1771288223477,0.0,2026-02-16 19:30:23.477
1771288223530,3.0,2026-02-16 19:30:23.530
1771288223579,0.0,2026-02-16 19:30:23.579
1771288223628,0.0,2026-02-16 19:30:23.628
1771288223677,3.0,2026-02-16 19:30:23.677
1771288223731,0.0,2026-02-16 19:30:23.731
1771288223780,1.0,2026-02-16 19:30:23.780
1771288223829,2.0,2026-02-16 19:30:23.829
1771288223878,5.0,2026-02-16 19:30:23.878
1771288223931,3.0,2026-02-16 19:30:23.931
1771288223981,2.0,2026-02-16 19:30:23.981
1771288224030,4.0,2026-02-16 19:30:24.030
1771288224085,2.0,2026-02-16 19:30:24.085
1771288224132,2.0,2026-02-16 19:30:24.132
1771288224181,0.0,2026-02-16 19:30:24.181
1771288224230,0.0,2026-02-16 19:30:24.230
1771288224284,3.0,2026-02-16 19:30:24.284
1771288224333,0.0,2026-02-16 19:30:24.333
1771288224382,4.0,2026-02-16 19:30:24.382
1771288224431,0.0,2026-02-16 19:30:24.431
1771288224484,4.0,2026-02-16 19:30:24.484
1771288224534,2.0,2026-02-16 19:30:24.534
1771288224583,2.0,2026-02-16 19:30:24.583
1771288224632,5.0,2026-02-16 19:30:24.632
1771288224685,3.0,2026-02-16 19:30:24.685
1771288224734,2.0,2026-02-16 19:30:24.734
1771288224786,2.0,2026-02-16 19:30:24.786
1771288224833,1.0,2026-02-16 19:30:24.833
1771288224886,1.0,2026-02-16 19:30:24.886
1771288224935,0.0,2026-02-16 19:30:24.935
1771288224984,0.0,2026-02-16 19:30:24.984
1771288225033,0.0,2026-02-16 19:30:25.033
1771288225086,2.0,2026-02-16 19:30:25.086
1771288225136,1.0,2026-02-16 19:30:25.136
1771288225185,2.0,2026-02-16 19:30:25.185
1771288225234,5.0,2026-02-16 19:30:25.234
1771288225287,3.0,2026-02-16 19:30:25.287
1771288225336,2.0,2026-02-16 19:30:25.336
1771288225385,4.0,2026-02-16 19:30:25.385
1771288225435,0.0,2026-02-16 19:30:25.435
1771288225488,1.0,2026-02-16 19:30:25.488
1771288225537,0.0,2026-02-16 19:30:25.537
1771288225586,0.0,2026-02-16 19:30:25.586
1771288225639,1.0,2026-02-16 19:30:25.639
1771288225689,0.0,2026-02-16 19:30:25.689
1771288225738,3.0,2026-02-16 19:30:25.738
1771288225787,2.0,2026-02-16 19:30:25.787
1771288225840,2.0,2026-02-16 19:30:25.840
1771288225889,5.0,2026-02-16 19:30:25.889
1771288225938,2.0,2026-02-16 19:30:25.938
1771288225988,0.0,2026-02-16 19:30:25.988
1771288226041,1.0,2026-02-16 19:30:26.041
1771288226090,0.0,2026-02-16 19:30:26.090
1771288226139,0.0,2026-02-16 19:30:26.139
1771288226188,0.0,2026-02-16 19:30:26.188
1771288226241,3.0,2026-02-16 19:30:26.241
1771288226291,4.0,2026-02-16 19:30:26.291
1771288226340,2.0,2026-02-16 19:30:26.340
1771288226389,6.0,2026-02-16 19:30:26.389
1771288226442,2.0,2026-02-16 19:30:26.442
1771288226491,3.0,2026-02-16 19:30:26.491
1771288226540,2.0,2026-02-16 19:30:26.540
1771288226590,0.0,2026-02-16 19:30:26.590
1771288226643,2.0,2026-02-16 19:30:26.643
1771288226692,0.0,2026-02-16 19:30:26.692
1771288226741,0.0,2026-02-16 19:30:26.741
1771288226790,0.0,2026-02-16 19:30:26.790
1771288226844,3.0,2026-02-16 19:30:26.844
1771288226893,4.0,2026-02-16 19:30:26.893
1771288226942,3.0,2026-02-16 19:30:26.942
1771288226991,1.0,2026-02-16 19:30:26.991
1771288227044,3.0,2026-02-16 19:30:27.044
1771288227094,1.0,2026-02-16 19:30:27.094
1771288227143,0.0,2026-02-16 19:30:27.143
1771288227196,1.0,2026-02-16 19:30:27.196
1771288227245,0.0,2026-02-16 19:30:27.245
1771288227294,1.0,2026-02-16 19:30:27.294
1771288227343,2.0,2026-02-16 19:30:27.343
1771288227396,3.0,2026-02-16 19:30:27.396
1771288227446,5.0,2026-02-16 19:30:27.446
1771288227495,4.0,2026-02-16 19:30:27.495
1771288227544,2.0,2026-02-16 19:30:27.544
1771288227597,1.0,2026-02-16 19:30:27.597
1771288227646,0.0,2026-02-16 19:30:27.646
1771288227696,2.0,2026-02-16 19:30:27.696
1771288227745,0.0,2026-02-16 19:30:27.745
1771288227798,0.0,2026-02-16 19:30:27.798
1771288227847,4.0,2026-02-16 19:30:27.847
1771288227897,4.0,2026-02-16 19:30:27.897
1771288227945,5.0,2026-02-16 19:30:27.945
1771288227999,3.0,2026-02-16 19:30:27.999
1771288228048,0.0,2026-02-16 19:30:28.048
1771288228097,2.0,2026-02-16 19:30:28.097
1771288228146,0.0,2026-02-16 19:30:28.146
1771288228199,0.0,2026-02-16 19:30:28.199
1771288228249,2.0,2026-02-16 19:30:28.249
1771288228298,2.0,2026-02-16 19:30:28.298
1771288228347,5.0,2026-02-16 19:30:28.347
1771288228400,4.0,2026-02-16 19:30:28.400
1771288228449,0.0,2026-02-16 19:30:28.449
1771288228498,2.0,2026-02-16 19:30:28.498
1771288228551,2.0,2026-02-16 19:30:28.551
1771288228601,0.0,2026-02-16 19:30:28.601
1771288228650,0.0,2026-02-16 19:30:28.650
1771288228699,3.0,2026-02-16 19:30:28.699
1771288228752,5.0,2026-02-16 19:30:28.752
1771288228801,4.0,2026-02-16 19:30:28.801
1771288228851,3.0,2026-02-16 19:30:28.851
1771288228900,2.0,2026-02-16 19:30:28.900
1771288228953,1.0,2026-02-16 19:30:28.953
1771288229002,0.0,2026-02-16 19:30:29.002
1771288229051,2.0,2026-02-16 19:30:29.051
1771288229100,2.0,2026-02-16 19:30:29.100
1771288229154,1.0,2026-02-16 19:30:29.154
1771288229203,3.0,2026-02-16 19:30:29.203
1771288229252,6.0,2026-02-16 19:30:29.252
1771288229301,2.0,2026-02-16 19:30:29.301
1771288229354,2.0,2026-02-16 19:30:29.354
1771288229403,1.0,2026-02-16 19:30:29.403
1771288229453,0.0,2026-02-16 19:30:29.453
1771288229502,0.0,2026-02-16 19:30:29.502
1771288229555,1.0,2026-02-16 19:30:29.555
1771288229604,2.0,2026-02-16 19:30:29.604
1771288229653,4.0,2026-02-16 19:30:29.653
1771288229703,3.0,2026-02-16 19:30:29.703
1771288229756,1.0,2026-02-16 19:30:29.756
1771288229805,0.0,2026-02-16 19:30:29.805
1771288229854,0.0,2026-02-16 19:30:29.854
1771288229903,2.0,2026-02-16 19:30:29.903
1771288229956,2.0,2026-02-16 19:30:29.956
1771288230006,1.0,2026-02-16 19:30:30.006
1771288230055,3.0,2026-02-16 19:30:30.055
1771288230108,2.0,2026-02-16 19:30:30.108
1771288230157,0.0,2026-02-16 19:30:30.157
1771288230206,0.0,2026-02-16 19:30:30.206
1771288230255,0.0,2026-02-16 19:30:30.255
1771288230309,0.0,2026-02-16 19:30:30.309
1771288230358,2.0,2026-02-16 19:30:30.358
1771288230407,3.0,2026-02-16 19:30:30.407
1771288230456,2.0,2026-02-16 19:30:30.456
1771288230509,1.0,2026-02-16 19:30:30.509
1771288230558,2.0,2026-02-16 19:30:30.558
1771288230608,1.0,2026-02-16 19:30:30.608
1771288230657,0.0,2026-02-16 19:30:30.657
1771288230710,0.0,2026-02-16 19:30:30.710
1771288230759,3.0,2026-02-16 19:30:30.759
1771288230808,5.0,2026-02-16 19:30:30.808
1771288230858,2.0,2026-02-16 19:30:30.858
1771288230911,2.0,2026-02-16 19:30:30.911
1771288230960,2.0,2026-02-16 19:30:30.960
1771288231009,0.0,2026-02-16 19:30:31.009
1771288231058,0.0,2026-02-16 19:30:31.058
1771288231111,2.0,2026-02-16 19:30:31.111
1771288231161,2.0,2026-02-16 19:30:31.161
1771288231210,2.0,2026-02-16 19:30:31.210
1771288231259,3.0,2026-02-16 19:30:31.259
1771288231312,1.0,2026-02-16 19:30:31.312
1771288231361,0.0,2026-02-16 19:30:31.361
1771288231410,1.0,2026-02-16 19:30:31.410
1771288231460,3.0,2026-02-16 19:30:31.460
1771288231513,2.0,2026-02-16 19:30:31.513
1771288231562,3.0,2026-02-16 19:30:31.562
1771288231611,5.0,2026-02-16 19:30:31.611
1771288231664,2.0,2026-02-16 19:30:31.664
1771288231714,1.0,2026-02-16 19:30:31.714
1771288231763,0.0,2026-02-16 19:30:31.763
1771288231812,1.0,2026-02-16 19:30:31.812
1771288231865,2.0,2026-02-16 19:30:31.865
1771288231914,3.0,2026-02-16 19:30:31.914
1771288231963,4.0,2026-02-16 19:30:31.963
1771288232013,2.0,2026-02-16 19:30:32.013
1771288232066,0.0,2026-02-16 19:30:32.066
1771288232115,0.0,2026-02-16 19:30:32.115
1771288232164,4.0,2026-02-16 19:30:32.164
1771288232213,2.0,2026-02-16 19:30:32.213
1771288232266,2.0,2026-02-16 19:30:32.266
1771288232316,4.0,2026-02-16 19:30:32.316
1771288232365,2.0,2026-02-16 19:30:32.365
1771288232414,0.0,2026-02-16 19:30:32.414
1771288232467,1.0,2026-02-16 19:30:32.467
1771288232516,2.0,2026-02-16 19:30:32.516
1771288232566,1.0,2026-02-16 19:30:32.566
1771288232615,3.0,2026-02-16 19:30:32.615
1771288232668,4.0,2026-02-16 19:30:32.668
1771288232717,1.0,2026-02-16 19:30:32.717
1771288232766,0.0,2026-02-16 19:30:32.766
1771288232815,1.0,2026-02-16 19:30:32.815
1771288232868,2.0,2026-02-16 19:30:32.868
1771288232918,5.0,2026-02-16 19:30:32.918
1771288232967,4.0,2026-02-16 19:30:32.967
1771288233016,0.0,2026-02-16 19:30:33.016
1771288233069,0.0,2026-02-16 19:30:33.069
1771288233119,1.0,2026-02-16 19:30:33.119
1771288233168,1.0,2026-02-16 19:30:33.168
1771288233221,3.0,2026-02-16 19:30:33.221
1771288233270,3.0,2026-02-16 19:30:33.270
1771288233319,1.0,2026-02-16 19:30:33.319
1771288233369,1.0,2026-02-16 19:30:33.369
1771288233421,2.0,2026-02-16 19:30:33.421
1771288233471,0.0,2026-02-16 19:30:33.471
1771288233520,1.0,2026-02-16 19:30:33.520
1771288233569,4.0,2026-02-16 19:30:33.569
1771288233622,4.0,2026-02-16 19:30:33.622
1771288233671,1.0,2026-02-16 19:30:33.671
1771288233721,0.0,2026-02-16 19:30:33.721
1771288233770,0.0,2026-02-16 19:30:33.770
1771288233823,0.0,2026-02-16 19:30:33.823
1771288233872,2.0,2026-02-16 19:30:33.872
1771288233921,5.0,2026-02-16 19:30:33.921
1771288233970,1.0,2026-02-16 19:30:33.970
1771288234024,0.0,2026-02-16 19:30:34.024
1771288234073,0.0,2026-02-16 19:30:34.073
1771288234122,3.0,2026-02-16 19:30:34.122
1771288234171,4.0,2026-02-16 19:30:34.171
1771288234233,1.0,2026-02-16 19:30:34.233
1771288234273,2.0,2026-02-16 19:30:34.273
1771288234323,0.0,2026-02-16 19:30:34.323
1771288234372,0.0,2026-02-16 19:30:34.372
1771288234425,2.0,2026-02-16 19:30:34.425
1771288234474,3.0,2026-02-16 19:30:34.474
1771288234523,3.0,2026-02-16 19:30:34.523
1771288234572,2.0,2026-02-16 19:30:34.572
1771288234626,2.0,2026-02-16 19:30:34.626
1771288234675,0.0,2026-02-16 19:30:34.675
1771288234724,0.0,2026-02-16 19:30:34.724
1771288234777,1.0,2026-02-16 19:30:34.777
1771288234826,2.0,2026-02-16 19:30:34.826
1771288234876,5.0,2026-02-16 19:30:34.876
1771288234925,1.0,2026-02-16 19:30:34.925
1771288234978,0.0,2026-02-16 19:30:34.978
1771288235027,0.0,2026-02-16 19:30:35.027
1771288235076,3.0,2026-02-16 19:30:35.076
1771288235125,2.0,2026-02-16 19:30:35.125
1771288235179,1.0,2026-02-16 19:30:35.179
1771288235228,6.0,2026-02-16 19:30:35.228
1771288235277,0.0,2026-02-16 19:30:35.277
1771288235326,0.0,2026-02-16 19:30:35.326
1771288235379,3.0,2026-02-16 19:30:35.379
1771288235428,7.0,2026-02-16 19:30:35.428
1771288235478,1.0,2026-02-16 19:30:35.478
1771288235527,0.0,2026-02-16 19:30:35.527
1771288235580,0.0,2026-02-16 19:30:35.580
1771288235629,2.0,2026-02-16 19:30:35.629
1771288235678,3.0,2026-02-16 19:30:35.678
1771288235728,3.0,2026-02-16 19:30:35.728
1771288235781,3.0,2026-02-16 19:30:35.781
1771288235830,0.0,2026-02-16 19:30:35.830
1771288235879,0.0,2026-02-16 19:30:35.879
1771288235928,2.0,2026-02-16 19:30:35.928
1771288235981,4.0,2026-02-16 19:30:35.981
1771288236031,2.0,2026-02-16 19:30:36.031
1771288236080,0.0,2026-02-16 19:30:36.080
1771288236133,1.0,2026-02-16 19:30:36.133
1771288236182,2.0,2026-02-16 19:30:36.182
1771288236231,2.0,2026-02-16 19:30:36.231
1771288236280,2.0,2026-02-16 19:30:36.280
1771288236334,6.0,2026-02-16 19:30:36.334
1771288236383,1.0,2026-02-16 19:30:36.383
1771288236432,3.0,2026-02-16 19:30:36.432
1771288236481,2.0,2026-02-16 19:30:36.481
1771288236534,4.0,2026-02-16 19:30:36.534
1771288236583,3.0,2026-02-16 19:30:36.583
1771288236633,1.0,2026-02-16 19:30:36.633
1771288236682,0.0,2026-02-16 19:30:36.682
1771288236735,2.0,2026-02-16 19:30:36.735
1771288236784,2.0,2026-02-16 19:30:36.784
1771288236833,3.0,2026-02-16 19:30:36.833
1771288236883,2.0,2026-02-16 19:30:36.883
1771288236936,0.0,2026-02-16 19:30:36.936
1771288236985,0.0,2026-02-16 19:30:36.985
1771288237034,0.0,2026-02-16 19:30:37.034
1771288237083,2.0,2026-02-16 19:30:37.083
1771288237137,3.0,2026-02-16 19:30:37.137
1771288237186,1.0,2026-02-16 19:30:37.186
1771288237235,0.0,2026-02-16 19:30:37.235
1771288237284,1.0,2026-02-16 19:30:37.284
1771288237337,2.0,2026-02-16 19:30:37.337
1771288237386,2.0,2026-02-16 19:30:37.386
1771288237435,0.0,2026-02-16 19:30:37.435
1771288237486,1.0,2026-02-16 19:30:37.486
1771288237538,3.0,2026-02-16 19:30:37.538
1771288237587,1.0,2026-02-16 19:30:37.587
1771288237636,1.0,2026-02-16 19:30:37.636
1771288237689,2.0,2026-02-16 19:30:37.689
1771288237739,1.0,2026-02-16 19:30:37.739
1771288237788,0.0,2026-02-16 19:30:37.788
1771288237837,1.0,2026-02-16 19:30:37.837
1771288237890,4.0,2026-02-16 19:30:37.890
1771288237939,3.0,2026-02-16 19:30:37.939
1771288237988,0.0,2026-02-16 19:30:37.988
1771288238038,0.0,2026-02-16 19:30:38.038
1771288238091,2.0,2026-02-16 19:30:38.091
1771288238140,3.0,2026-02-16 19:30:38.140
1771288238189,1.0,2026-02-16 19:30:38.189
1771288238238,1.0,2026-02-16 19:30:38.238
1771288238291,0.0,2026-02-16 19:30:38.291
1771288238341,0.0,2026-02-16 19:30:38.341
1771288238390,2.0,2026-02-16 19:30:38.390
1771288238439,3.0,2026-02-16 19:30:38.439
1771288238492,2.0,2026-02-16 19:30:38.492
1771288238541,0.0,2026-02-16 19:30:38.541
1771288238591,0.0,2026-02-16 19:30:38.591
1771288238640,5.0,2026-02-16 19:30:38.640
1771288238693,5.0,2026-02-16 19:30:38.693
1771288238742,0.0,2026-02-16 19:30:38.742
1771288238791,0.0,2026-02-16 19:30:38.791
1771288238840,2.0,2026-02-16 19:30:38.840
1771288238893,2.0,2026-02-16 19:30:38.893
1771288238943,7.0,2026-02-16 19:30:38.943
1771288238992,2.0,2026-02-16 19:30:38.992
1771288239041,2.0,2026-02-16 19:30:39.041
1771288239094,0.0,2026-02-16 19:30:39.094
1771288239143,2.0,2026-02-16 19:30:39.143
1771288239193,4.0,2026-02-16 19:30:39.193
1771288239246,2.0,2026-02-16 19:30:39.246
1771288239295,2.0,2026-02-16 19:30:39.295
1771288239344,0.0,2026-02-16 19:30:39.344
1771288239393,0.0,2026-02-16 19:30:39.393
1771288239446,3.0,2026-02-16 19:30:39.446
1771288239496,1.0,2026-02-16 19:30:39.496
1771288239545,0.0,2026-02-16 19:30:39.545
1771288239594,3.0,2026-02-16 19:30:39.594
1771288239647,5.0,2026-02-16 19:30:39.647
1771288239696,3.0,2026-02-16 19:30:39.696
1771288239746,0.0,2026-02-16 19:30:39.746
1771288239795,0.0,2026-02-16 19:30:39.795
1771288239848,9.0,2026-02-16 19:30:39.848
1771288239897,4.0,2026-02-16 19:30:39.897
1771288239946,1.0,2026-02-16 19:30:39.946
1771288239995,0.0,2026-02-16 19:30:39.995
1771288240049,2.0,2026-02-16 19:30:40.049
1771288240098,4.0,2026-02-16 19:30:40.098
1771288240147,1.0,2026-02-16 19:30:40.147
1771288240196,0.0,2026-02-16 19:30:40.196
1771288240249,3.0,2026-02-16 19:30:40.249
1771288240298,3.0,2026-02-16 19:30:40.298
1771288240348,1.0,2026-02-16 19:30:40.348
1771288240397,1.0,2026-02-16 19:30:40.397
1771288240450,1.0,2026-02-16 19:30:40.450
1771288240499,2.0,2026-02-16 19:30:40.499
1771288240548,4.0,2026-02-16 19:30:40.548
1771288240598,1.0,2026-02-16 19:30:40.598
1771288240651,1.0,2026-02-16 19:30:40.651
1771288240700,0.0,2026-02-16 19:30:40.700
1771288240750,3.0,2026-02-16 19:30:40.750
1771288240802,3.0,2026-02-16 19:30:40.802
1771288240851,3.0,2026-02-16 19:30:40.851
1771288240901,1.0,2026-02-16 19:30:40.901
1771288240950,1.0,2026-02-16 19:30:40.950
1771288241003,2.0,2026-02-16 19:30:41.003
1771288241052,2.0,2026-02-16 19:30:41.052
1771288241101,0.0,2026-02-16 19:30:41.101
1771288241150,1.0,2026-02-16 19:30:41.150
1771288241204,3.0,2026-02-16 19:30:41.204
1771288241253,4.0,2026-02-16 19:30:41.253
1771288241302,0.0,2026-02-16 19:30:41.302
1771288241351,0.0,2026-02-16 19:30:41.351
1771288241404,1.0,2026-02-16 19:30:41.404
1771288241453,4.0,2026-02-16 19:30:41.453
1771288241503,2.0,2026-02-16 19:30:41.503
1771288241552,0.0,2026-02-16 19:30:41.552
1771288241605,1.0,2026-02-16 19:30:41.605
1771288241654,3.0,2026-02-16 19:30:41.654
1771288241703,2.0,2026-02-16 19:30:41.703
1771288241753,0.0,2026-02-16 19:30:41.753
1771288241806,2.0,2026-02-16 19:30:41.806
1771288241855,3.0,2026-02-16 19:30:41.855
1771288241904,3.0,2026-02-16 19:30:41.904
1771288241953,0.0,2026-02-16 19:30:41.953
1771288242006,1.0,2026-02-16 19:30:42.006
1771288242056,3.0,2026-02-16 19:30:42.056
1771288242105,4.0,2026-02-16 19:30:42.105
1771288242154,1.0,2026-02-16 19:30:42.154
1771288242207,0.0,2026-02-16 19:30:42.207
1771288242256,4.0,2026-02-16 19:30:42.256
1771288242306,4.0,2026-02-16 19:30:42.306
1771288242359,1.0,2026-02-16 19:30:42.359
1771288242408,0.0,2026-02-16 19:30:42.408
1771288242457,2.0,2026-02-16 19:30:42.457
1771288242506,4.0,2026-02-16 19:30:42.506
1771288242559,3.0,2026-02-16 19:30:42.559
1771288242609,0.0,2026-02-16 19:30:42.609
1771288242658,0.0,2026-02-16 19:30:42.658
1771288242707,3.0,2026-02-16 19:30:42.707
1771288242760,4.0,2026-02-16 19:30:42.760
1771288242809,1.0,2026-02-16 19:30:42.809
1771288242858,0.0,2026-02-16 19:30:42.858
1771288242908,2.0,2026-02-16 19:30:42.908
1771288242961,4.0,2026-02-16 19:30:42.961
1771288243010,0.0,2026-02-16 19:30:43.010
1771288243059,1.0,2026-02-16 19:30:43.059
1771288243108,2.0,2026-02-16 19:30:43.108
1771288243161,8.0,2026-02-16 19:30:43.161
1771288243211,1.0,2026-02-16 19:30:43.211
1771288243260,0.0,2026-02-16 19:30:43.260
1771288243309,0.0,2026-02-16 19:30:43.309
1771288243362,4.0,2026-02-16 19:30:43.362
1771288243411,2.0,2026-02-16 19:30:43.411
1771288243461,0.0,2026-02-16 19:30:43.461
1771288243510,1.0,2026-02-16 19:30:43.510
1771288243563,4.0,2026-02-16 19:30:43.563
1771288243612,3.0,2026-02-16 19:30:43.612
1771288243661,0.0,2026-02-16 19:30:43.661
1771288243714,0.0,2026-02-16 19:30:43.714
