ms_timestamp,GSR,timestamp
1771432600581,869.0,2026-02-18 11:36:40.581
1771432600634,869.0,2026-02-18 11:36:40.634
1771432600683,868.0,2026-02-18 11:36:40.683
1771432600732,868.0,2026-02-18 11:36:40.732
1771432600781,868.0,2026-02-18 11:36:40.781
1771432600835,868.0,2026-02-18 11:36:40.835
1771432600884,867.0,2026-02-18 11:36:40.884
1771432600933,867.0,2026-02-18 11:36:40.933
1771432600986,867.0,2026-02-18 11:36:40.986
1771432601035,866.0,2026-02-18 11:36:41.035
1771432601085,866.0,2026-02-18 11:36:41.085
1771432601134,866.0,2026-02-18 11:36:41.134
1771432601187,865.0,2026-02-18 11:36:41.187
1771432601236,865.0,2026-02-18 11:36:41.236
1771432601285,865.0,2026-02-18 11:36:41.285
1771432601339,865.0,2026-02-18 11:36:41.339
1771432601388,865.0,2026-02-18 11:36:41.388
1771432601437,865.0,2026-02-18 11:36:41.437
1771432601486,866.0,2026-02-18 11:36:41.486
1771432601539,866.0,2026-02-18 11:36:41.539
1771432601588,866.0,2026-02-18 11:36:41.588
1771432601638,866.0,2026-02-18 11:36:41.638
1771432601687,866.0,2026-02-18 11:36:41.687
1771432601740,866.0,2026-02-18 11:36:41.740
1771432601789,866.0,2026-02-18 11:36:41.789
1771432601838,866.0,2026-02-18 11:36:41.838
1771432601891,866.0,2026-02-18 11:36:41.891
1771432601941,867.0,2026-02-18 11:36:41.941
1771432601990,867.0,2026-02-18 11:36:41.990
1771432602039,867.0,2026-02-18 11:36:42.039
1771432602092,867.0,2026-02-18 11:36:42.092
1771432602141,867.0,2026-02-18 11:36:42.141
1771432602190,868.0,2026-02-18 11:36:42.190
1771432602244,868.0,2026-02-18 11:36:42.244
1771432602293,868.0,2026-02-18 11:36:42.293
1771432602342,868.0,2026-02-18 11:36:42.342
1771432602391,868.0,2026-02-18 11:36:42.391
1771432602444,868.0,2026-02-18 11:36:42.444
1771432602494,868.0,2026-02-18 11:36:42.494
1771432602543,869.0,2026-02-18 11:36:42.543
1771432602592,869.0,2026-02-18 11:36:42.592
1771432602645,870.0,2026-02-18 11:36:42.645
1771432602694,870.0,2026-02-18 11:36:42.694
